Symphyotrichum_hintonii	11.3333
Symphyotrichum_potosinum	14.7273
Symphyotrichum_trilineatum	11.32
Symphyotrichum_pygmaeum	1.3125
Symphyotrichum_carnerosanum	14.36
Symphyotrichum_bracei	0
Symphyotrichum_adnatum	27.5301
Symphyotrichum_subulatum	8.24412
Symphyotrichum_molle	21
Symphyotrichum_yukonense	4
Symphyotrichum_squamatum	0
Symphyotrichum_grandiflorum	15.2712
Symphyotrichum_cordifolium	5.13577
Symphyotrichum_foliaceum	51.3272
Symphyotrichum_ontarionis	5.18659
Symphyotrichum_retroflexum	13.5054
Symphyotrichum_depauperatum	4.46667
Symphyotrichum_frondosum	11.7211
Symphyotrichum_bahamense	3.9
Symphyotrichum_ciliatum	6.36559
Symphyotrichum_hendersonii	66.55
Symphyotrichum_novi-belgii	9.9621
Symphyotrichum_drummondii	5.8109
Symphyotrichum_priceae	0
Symphyotrichum_fontinale	10.7273
Symphyotrichum_phlogifolium	4.84553
Symphyotrichum_campestre	37.5115
Symphyotrichum_dumosum	15.7039
Symphyotrichum_subtropicum	0
Symphyotrichum_praealtum	4.6085
Symphyotrichum_lateriflorum	6.61899
Symphyotrichum_boreale	16.5586
Symphyotrichum_pilosum	5.20515
Symphyotrichum_puniceum	6.32873
Symphyotrichum_lucayanum	12
Symphyotrichum_plumosum	34.1053
Symphyotrichum_schistosum	1.5
Symphyotrichum_eulae	9.28571
Symphyotrichum_falcatum	13.8806
Symphyotrichum_ascendens	23.0984
Symphyotrichum_anticostense	10.1818
Symphyotrichum_chapmanii	35.4348
Symphyotrichum_urophyllum	3.9509
Symphyotrichum_walteri	26.5164
Symphyotrichum_novae-angliae	4.35953
Symphyotrichum_defoliatum	23
Symphyotrichum_oolentangiense	4.97218
Symphyotrichum_turneri	24.5
Symphyotrichum_glabrifolium	0
Symphyotrichum_jessicae	18.68
Symphyotrichum_welshii	27.1429
Symphyotrichum_subspicatum	39.4083
Symphyotrichum_lentum	8.82857
Symphyotrichum_ericoides	5.07601
Symphyotrichum_eatonii	36.2615
Symphyotrichum_simmondsii	14.8438
Symphyotrichum_georgianum	20.8065
Symphyotrichum_burgessii	9.6
Symphyotrichum_tradescanti	5.64179
Symphyotrichum_spathulatum	47.4146
Symphyotrichum_elliottii	20.5164
Symphyotrichum_racemosum	8.46032
Symphyotrichum_regnellii	0
Symphyotrichum_pratense	14.832
Symphyotrichum_fendleri	2.74528
Symphyotrichum_longulum	6.57143
Symphyotrichum_vahlii	2.66667
Symphyotrichum_tardiflorum	7.16667
Symphyotrichum_graminifolium	0
Symphyotrichum_batesii	0
Symphyotrichum_lanceolatum	7.43426
Symphyotrichum_parviceps	0.430769
Symphyotrichum_schaffneri	0.657143
Symphyotrichum_hesperium	0
Symphyotrichum_rhiannon	8
Symphyotrichum_patens	11.063
Symphyotrichum_turbinellum	2.37821
Symphyotrichum_ciliolatum	17.6152
Symphyotrichum_bullatum	4.10909
Symphyotrichum_greatae	34.6111
Symphyotrichum_firmum	2.8662
Symphyotrichum_sericeum	3.57061
Symphyotrichum_bracteolatum	55.0303
Symphyotrichum_concolor	22.1286
Symphyotrichum_moranense	12.0548
Symphyotrichum_divaricatum	5.40296
Symphyotrichum_laeve	14.9589
Symphyotrichum_prenanthoides	3.65732
Symphyotrichum_longifolium	0
Symphyotrichum_amethystinum	2.88172
Symphyotrichum_hallii	19.7692
Symphyotrichum_anomalum	3.65217
Symphyotrichum_oblongifolium	3.98733
Symphyotrichum_expansum	10.2756
Symphyotrichum_robynsianum	20.7692
Symphyotrichum_shortii	3.68632
Symphyotrichum_chilense	28.4289
Symphyotrichum_kentuckiense	10.3333
Symphyotrichum_laurentianum	11.1111
Symphyotrichum_porteri	35.2672
Symphyotrichum_tenuifolium	11.8984
Symphyotrichum_nahanniense	27.8333
